"customer_id","customer_name","birth_year","birth_month","gender","address","address_2","city","state_abv","zip_code","per_capita_income_for_zip_code","customer_annual_income"
1509,"Enoch Green",1959,1,"Male","201 Grant Drive",NULL,"State College","PA","16801",25031,51039
1510,"Jason Campbell",1994,8,"Male","2484 Essex Avenue",NULL,"North Haven","CT","6473",29231,59599
1511,"David Wright",1963,5,"Male","593 Valley Stream Drive",NULL,"Perkins","OK","74059",17394,35468
1512,"Makai Gomez",1986,12,"Male","12 12th Avenue","6","Kenosha","WI","53144",23060,47023
1513,"Alessia Jenkins",1939,12,"Female","6328 Forest Street",NULL,"Houston","TX","77073",18528,22326
1514,"Isla Farhad",1997,7,"Female","919 First Street",NULL,"Chana","IL","61015",20147,41080
1515,"Alistair Lonsdale",1963,9,"Male","3982 Ocean View Street",NULL,"High Point","NC","27265",24005,48944
1516,"Kingsley Abe",1975,7,"Male","591 South Avenue",NULL,"Lawrence","KS","66049",27149,55351
1517,"Damon Martin",2001,12,"Male","6294 Essex Drive",NULL,"Saint George","UT","84770",14470,29497
1518,"Baylee Martin",1995,2,"Female","940 Plum Boulevard","27","Tampa","FL","33647",34122,69572
1519,"Brody Ryan",1983,1,"Male","6680 River Avenue","4","Las Vegas","NV","89118",23889,48710
1520,"Milo Thompson",1987,6,"Male","6106 Norfolk Boulevard",NULL,"New Orleans","LA","70119",17536,35755
1521,"Johanna Williams",1952,8,"Female","198 Lincoln Street",NULL,"Norwalk","CT","6854",30736,62669
1522,"Alessandro Bell",1980,5,"Male","164 Ocean View Street",NULL,"Northwood","IA","50459",16087,32801
1523,"Brylee King",1970,2,"Female","4492 Grant Drive",NULL,"Conover","NC","28613",18444,37617
1524,"Cannon Masvidal",1986,7,"Male","699 Third Avenue","2","Henderson","TX","75652",17898,36496
1525,"Jordan Fu",1942,8,"Male","8407 Forest Drive","14","Oswego","NY","13126",20447,47993
1526,"Cecelia Kelly",1948,8,"Female","5023 11th Avenue",NULL,"Saint George","UT","84790",15881,23350
1527,"Danielle Stewart",1967,7,"Female","4092 El Camino Lane",NULL,"Oklahoma City","OK","73114",14465,29496
1528,"Kaylie Lonsdale",1960,10,"Female","102 Burns Boulevard",NULL,"Easton","PA","18042",21005,42825
1529,"Alanna Ross",1972,8,"Female","467 Birch Avenue",NULL,"Sodus","NY","14551",16703,34057
1530,"Belen Fu",1977,8,"Female","152 El Camino Boulevard",NULL,"Hitchcock","TX","77563",21178,43181
1531,"Tommy Fu",1987,8,"Male","4063 Burns Boulevard",NULL,"Florham Park","NJ","7932",47698,97248
1532,"Lukas Cox",1976,11,"Male","582 Essex Street",NULL,"Sullivan","MO","63080",17101,34869
1533,"Carlee Roman",1961,4,"Female","690 Hill Lane",NULL,"Barron","WI","54812",15371,31343
1534,"Anika Hall",1956,5,"Female","440 North Street",NULL,"Abilene","TX","79605",16665,30399
1535,"Sloane Ward",1967,9,"Female","417 Hill Lane",NULL,"Lexington","KY","40509",28583,58278
1536,"Steven King",1958,2,"Male","506 Washington Lane",NULL,"Leitchfield","KY","42754",14038,9445
1537,"Celeste Ward",1987,10,"Female","12960 El Camino Lane","4914","Newark","NJ","7112",16691,34034
1538,"Zayne Adams",1960,8,"Male","763 Essex Avenue",NULL,"Miami","FL","33156",53676,109440
1539,"Kinslee Anderson",2000,2,"Female","72 Lexington Avenue",NULL,"Woodbridge","NJ","7095",30587,62365
1540,"Lilly Chen",1935,1,"Female","872 Lake Avenue","2","Everett","PA","15537",15262,38499
1541,"Sheila Martinez",1998,9,"Female","3208 El Camino Street",NULL,"Plainfield","IN","46168",23355,47622
1542,"Kassidy James",1972,1,"Female","940 First Drive",NULL,"New Bloomfield","MO","65063",19627,40017
1543,"Thea Morales",1991,5,"Female","672 Grant Lane",NULL,"Green Cove Springs","FL","32043",19805,40381
1544,"Lea Mitchell",1956,10,"Female","881 Ocean View Street",NULL,"Chicago","IL","60657",0,4
1545,"Audrey Morales",1987,12,"Female","7012 11th Lane",NULL,"New York","NY","10025",23874,48676
1546,"Shawn Walker",1957,9,"Male","6076 Bayview Boulevard",NULL,"Milwaukee","WI","53206",9995,20377
1547,"Ryan Ajami",1967,2,"Female","75011 Lafayette Drive","42","Mira Loma","CA","91752",19851,40470
1548,"Kingston Peterson",1967,3,"Male","544 Main Drive",NULL,"Canton","MA","2021",38878,79272
1549,"Rhett Nelson",1978,1,"Male","603 Rose Avenue",NULL,"Windsor","CT","6095",29261,59663
1550,"Zayd Kelly",1990,2,"Male","5737 Washington Boulevard",NULL,"Huntingdon Valley","PA","19006",34043,69412
1551,"Melany Taylor",1996,3,"Female","989 Hill Avenue",NULL,"Leesburg","FL","34748",11204,22844
1552,"Ahmed Russell",1950,4,"Male","5233 Valley Stream Street",NULL,"Albuquerque","NM","87106",20993,16542
1553,"Peyton Richardson",1996,10,"Female","515 Tenth Lane",NULL,"Carmel","CA","93923",29174,59479
1554,"Emerald Butler",1958,5,"Female","98 Ninth Street",NULL,"Ooltewah","TN","37363",25814,52633
1555,"Coraline Gonzalez",1998,4,"Female","4497 Summit Boulevard",NULL,"Mount Airy","NC","27030",15286,31167
1556,"Tori Ortiz",1994,4,"Female","7111 Lexington Avenue",NULL,"Des Moines","IA","50313",18568,37864
1557,"Tinsley Campbell",2001,9,"Female","293 South Street",NULL,"Laneville","TX","75667",16183,32998
1558,"Susan Kelley",1988,8,"Female","1415 Sixth Street","830","Midland","TX","79701",17329,35331
1559,"Barrett Brooks",1974,2,"Male","2292 South Street","72","Grenada","MS","38901",15568,31739
1560,"Rylie Roberts",2001,4,"Female","1692 Hillside Avenue","2001","Gorman","TX","76454",12583,25654
1561,"Curtis Rivera",1984,10,"Male","34 Summit Drive","2","Chula Vista","CA","91911",16942,34542
1562,"Elias El-Mafouk",1993,5,"Male","930 Mill Drive",NULL,"Herrin","IL","62948",16397,33437
1563,"Andre Burns",1966,7,"Male","274 Summit Street",NULL,"Dallas","TX","75227",13799,28134
1564,"Coen Peres",1965,9,"Male","9939 Mill Lane","780","Suwanee","GA","30024",35710,72807
1565,"Gracelynn Peres",1957,10,"Female","24684 Ocean View Boulevard",NULL,"Gresham","OR","97080",22599,46075
1566,"Olivia Brooks",1984,6,"Female","4395 Bayview Lane",NULL,"Spokane","WA","99216",17760,36213
1567,"Melody Hill",1957,7,"Female","4823 Lincoln Drive","4","Denver","CO","80221",16459,33556
1568,"Leonardo Howard",1965,7,"Male","456 Sixth Boulevard",NULL,"Austin","TX","78705",23287,47482
1569,"Joshua Diaz",1967,8,"Male","3740 Ocean Lane",NULL,"Elyria","OH","44035",18110,36927
1570,"Lillie Peres",2002,1,"Female","24 Lafayette Street",NULL,"Valdosta","GA","31605",19681,40131
1571,"Liliana Thomas",1967,10,"Female","549 Tenth Avenue",NULL,"Chicago","IL","60620",14963,30509
1572,"Selah Morales",1932,11,"Female","983 George Boulevard",NULL,"Oceanside","CA","92057",22270,33279
1573,"Kamari Hughes",1958,3,"Male","5363 Tenth Lane",NULL,"Charlotte","TN","37036",17261,35196
1574,"Samara Murphy",1967,10,"Female","445 West Boulevard","1","Jersey City","NJ","7306",21642,44128
1575,"Rebekah Davis",1999,8,"Female","885 Bayview Lane",NULL,"Fargo","ND","58103",22214,45292
1576,"Lennon Martin",1977,9,"Male","763 Lexington Avenue",NULL,"College Park","MD","20740",26224,53464
1577,"Wynter Nguyen",1979,10,"Female","464 Lake Drive",NULL,"Corona","NY","11368",13177,26865
1578,"Kiana Edwards",2002,2,"Female","2668 Lafayette Avenue",NULL,"Cape Canaveral","FL","32920",20392,41579
1579,"Jana Watson",1973,8,"Female","9503 South Street",NULL,"Big Bear Lake","CA","92315",15515,31632
1580,"Paisleigh Merkel",1989,7,"Female","594 Mountain View Street",NULL,"Bismarck","ND","58504",23679,48277
1581,"Justin Evans",2000,10,"Male","122 11th Drive",NULL,"Effingham","SC","29541",16393,33426
1582,"Zaniyah Abe",1946,3,"Female","3802 Maple Street",NULL,"Cleveland","OH","44104",9389,13089
1583,"Alfred Abe",1995,6,"Male","7675 Main Boulevard","2","Allendale","SC","29810",11384,23212
1584,"Brian Brown",2002,1,"Male","7193 George Boulevard",NULL,"Canoga Park","CA","91304",24074,49084
1585,"Laura Green",1956,11,"Female","412 Spruce Boulevard",NULL,"Albany","NY","12206",15490,31582
1586,"Jayceon Foster",1945,5,"Male","960 Mill Lane","754","Rush","NY","14543",26072,54013
1587,"Callum Ajami",1978,12,"Male","3536 Burns Street",NULL,"Texarkana","TX","75501",15884,32387
1588,"Lilyana Green",1959,2,"Female","576 Jefferson Boulevard",NULL,"De Land","IL","61839",16978,34619
1589,"Armani Edwards",1968,2,"Male","142 First Drive",NULL,"Dallas","TX","75227",13799,28137
1590,"Liv Evans",1963,11,"Female","5814 Ocean Street","60","Fall River Mills","CA","96028",13723,27981
1591,"Amani Roman",1954,3,"Female","6303 South Boulevard",NULL,"Patterson","LA","70392",19237,39221
1592,"Kenzie Kelley",1994,8,"Female","166 Littlewood Lane",NULL,"Los Angeles","CA","90036",40761,83104
1593,"Johan Xi",1960,9,"Male","948 Federal Drive",NULL,"Simpsonville","SC","29680",23966,48867
1594,"Londyn Rodriguez",1970,4,"Female","824 West Drive","5","Pascoag","RI","2859",24260,49464
1595,"Milena Reed",1982,11,"Female","4830 Ocean Drive",NULL,"Parrish","AL","35580",17716,36122
1596,"Brenden Brown",1999,9,"Male","2539 Hill Street","7","West Warwick","RI","2893",22701,46284
1597,"Justice Davis",1970,10,"Female","990 Burns Boulevard",NULL,"Gastonia","NC","28056",23879,48688
1598,"Veronica Lewis",1969,9,"Female","9794 Essex Lane","5","Seattle","WA","98117",35031,71427
1599,"Eduardo Murphy",1959,12,"Male","53 Madison Street",NULL,"Kennett Square","PA","19348",34744,70840
1600,"Reese Torres",1988,2,"Female","8445 11th Lane","9","Fort Mill","SC","29707",26878,54804
1601,"Mohamed Perez",1931,9,"Male","636 Main Avenue",NULL,"Buchanan Dam","TX","78609",13088,22371
1602,"Tommy Brown",1968,11,"Male","1209 George Drive",NULL,"Fayetteville","NC","28312",18376,37467
1603,"Jaxen Faraday",1987,11,"Male","2426 Littlewood Avenue","10","Saint Paul","MN","55101",30650,62492
1604,"Westin Jackson",1977,8,"Male","9387 Lincoln Boulevard","5","Clever","MO","65631",17222,35119
1605,"Emmeline Cox",1957,1,"Female","13 Sixth Boulevard",NULL,"San Diego","CA","92105",13805,28147
1606,"Rocky Adams",2001,1,"Male","3804 Ninth Street","8477","Norcross","GA","30092",31677,64585
1607,"Dario Thompson",1986,6,"Male","81 Wessex Drive",NULL,"Stockton","CA","95210",14709,29996
1608,"Ariyah Phillips",1959,1,"Female","2111 Burns Street",NULL,"El Paso","TX","79928",14322,29206
1609,"Francis Brooks",1968,8,"Male","932 Bayview Avenue",NULL,"Prairie Village","KS","66208",41663,84944
1610,"Emma Ross",1998,3,"Female","7469 El Camino Street",NULL,"Dearborn","MI","48126",11773,24006
1611,"Eliseo Price",1969,11,"Male","6669 Burns Street",NULL,"Torrington","CT","6790",22401,45674
1612,"Jayde Powell",1972,1,"Female","6126 Ocean View Boulevard",NULL,"Lapel","IN","46051",19810,40392
1613,"Jana Howard",1978,5,"Female","1071 Lafayette Street",NULL,"Pittsfield","NH","3263",19781,40334
1614,"Reed Ortiz",1984,1,"Male","4172 Federal Drive","1344","Mesa","AZ","85202",21053,42927
1615,"Prakash Mitchell",1995,12,"Male","652 Maple Street",NULL,"Dayton","OH","45420",18208,37122
1616,"Fiona Jenkins",1983,5,"Female","980 Federal Drive",NULL,"Detroit","MI","48209",9710,19800
1617,"Aydin Miller",1970,8,"Male","468 Park Lane",NULL,"Grantham","PA","17027",21728,44303
1618,"Heaven Kelley",1958,4,"Female","9189 Valley Street",NULL,"Utica","NY","13501",15194,30984
1619,"Casey Carter",1975,1,"Female","471 Eighth Lane",NULL,"Morristown","NJ","7960",55362,112875
1620,"Meredith Moore",1991,11,"Female","5663 Martin Luther King Boulevard","7","Mosheim","TN","37818",14406,29371
1621,"Hunter Perez",1984,8,"Male","4238 Lexington Lane",NULL,"Cicero","IL","60804",13891,28325
1622,"Julia Morris",1968,2,"Female","38688 First Avenue",NULL,"Chicago","IL","60630",22296,45462
1623,"Thalia King",1987,7,"Female","767 Park Drive",NULL,"Lubbock","TX","79413",17444,35565
1624,"Khalid Murphy",2002,1,"Male","3578 Pine Lane",NULL,"Concord","NC","28025",20570,41940
1625,"Jaelyn Diaz",1958,3,"Female","4155 Spruce Avenue",NULL,"Thorofare","NJ","8086",28663,58433
1626,"Emmitt Kelley",1962,11,"Male","1690 Main Avenue",NULL,"Jackson Center","PA","16133",16809,34272
1627,"Magnus Sullivan",2001,9,"Male","38 Valley Stream Street",NULL,"Saint Petersburg","FL","33704",34974,71312
1628,"Camilla Macron",1970,11,"Female","6999 Lexington Lane",NULL,"Sacramento","CA","95822",18344,37401
1629,"Anabelle Cook",2002,2,"Female","303 Lexington Drive",NULL,"Pompano Beach","FL","33071",27916,56921
1630,"Allan James",1967,10,"Male","146 Plum Avenue",NULL,"Indianapolis","IN","46203",14691,29957
1631,"Skylar Perez",1969,1,"Male","6310 El Camino Drive",NULL,"Godfrey","IL","62035",21680,44206
1632,"Westley Foster",1973,1,"Male","605 Hillside Boulevard",NULL,"Abbeville","LA","70510",18730,38190
1633,"Emmaline Fernandez",1982,4,"Female","363 Main Lane",NULL,"Blytheville","AR","72315",16689,34032
1634,"Moises Butler",1976,6,"Male","33 Bayview Avenue",NULL,"Fayetteville","NC","28303",17751,36189
1635,"Isaiah Fox",1969,1,"Male","1047 Seventh Street",NULL,"Jackson","MS","39213",11061,22557
1636,"Jonas Brown",1975,11,"Male","4169 Fourth Lane",NULL,"Camarillo","CA","93010",27544,56163
1637,"Kade Adams",1975,10,"Male","168 Mill Drive",NULL,"Vancouver","WA","98684",22050,44963
1638,"Byron Cooper",1999,11,"Male","76089 Grant Boulevard",NULL,"Sterling Heights","MI","48310",19200,39144
1639,"Alexandria Brooks",1937,8,"Female","362 Martin Luther King Street","303","Grover Hill","OH","45849",15090,21815
1640,"Maggie Wright",1971,2,"Female","6661 Mill Lane",NULL,"Olympia","WA","98516",24044,49026
1641,"Ariel Torres",1982,1,"Male","839 Essex Lane",NULL,"Great Falls","MT","59404",19560,39882
1642,"Kaitlyn Diaz",1960,12,"Female","265 Ocean Drive",NULL,"Katy","TX","77493",26422,53878
1643,"Stevie Macron",2001,9,"Female","3371 Madison Boulevard",NULL,"Camp Pendleton","CA","92055",15520,31644
1644,"Nataly Mitchell",1989,4,"Female","145 Spruce Street",NULL,"Commerce City","CO","80022",20522,41839
1645,"Hattie Smith",1965,3,"Female","2571 Plum Avenue",NULL,"Palm Bay","FL","32905",15318,31240
1646,"Miranda Evans",1940,1,"Female","221 Catherine Boulevard",NULL,"Fleischmanns","NY","12430",14515,9766
1647,"Thalia Phillips",1994,8,"Female","355 Burns Boulevard",NULL,"Sunbury","PA","17801",16519,33682
1648,"Jeremiah Gonzalez",1990,5,"Male","7135 Ninth Lane",NULL,"Chestnut Hill","MA","2467",62177,126775
1649,"Elaine Johnson",1974,5,"Female","4173 Wessex Avenue",NULL,"Pennington","AL","36916",17076,34817
1650,"Ellianna Martin",1955,2,"Female","674 Elm Boulevard",NULL,"Blair","NE","68008",25102,16889
1651,"Maren Bennett",1994,9,"Female","212 Lincoln Lane",NULL,"Jacksonville","FL","32210",19617,40000
1652,"Chaim Barnes",1988,5,"Male","913 Mill Boulevard",NULL,"Alstead","NH","3602",20592,41986
1653,"Brendan Neufelder",1996,12,"Male","2545 Federal Drive",NULL,"Jersey City","NJ","7306",21642,44128
1654,"Edward Roberts",1996,7,"Male","16 Jefferson Drive",NULL,"Mundelein","IL","60060",28799,58721
1655,"Joey Taylor",1964,5,"Male","1587 Rose Lane",NULL,"Como","MS","38619",12285,25051
1656,"Elizabeth Gomez",1999,12,"Female","12694 Fourth Boulevard","1","Yuma","CO","80759",14242,29040
1657,"Warren Harris",1974,6,"Male","955 Seventh Avenue",NULL,"Auburn","AL","36831",20782,42379
1658,"Terrance Martinez",1960,5,"Male","6320 East Avenue",NULL,"Valley Center","CA","92082",22727,46341
1659,"Alec Johnson",2000,2,"Male","8997 Summit Avenue",NULL,"Hummelstown","PA","17036",31040,63292
1660,"Emmanuel Richardson",1983,2,"Male","95873 Madison Boulevard",NULL,"Cosby","TN","37722",11755,23967
1661,"Mira Collins",1978,12,"Female","691 Valley Drive",NULL,"Brunswick","OH","44212",23559,48038
1662,"Cristian Macron",1992,10,"Male","311 Little Creek Boulevard",NULL,"San Francisco","CA","94112",22549,45973
1663,"Axl Collins",1945,2,"Male","863 Park Drive","63","Zebulon","NC","27597",19485,22850
1664,"Maxine Moore",1998,1,"Female","7902 Norfolk Drive",NULL,"Essex","MD","21221",21017,42856
1665,"Dennis Turner",1997,12,"Male","7296 Second Lane",NULL,"Cynthiana","KY","41031",17478,35635
1666,"Thea Brown",1953,5,"Female","56 Tenth Boulevard",NULL,"Los Angeles","CA","90001",11649,24947
1667,"Zara Chen",1945,4,"Female","826 12th Drive","3","Santaquin","UT","84655",18058,31792
1668,"Addyson Xi",1996,8,"Female","2478 El Camino Avenue",NULL,"Joaquin","TX","75954",19119,38983
1669,"London Fisher",1988,4,"Female","8862 Ninth Avenue",NULL,"North Wales","PA","19454",35861,73117
1670,"Sylvia Butler",1960,3,"Female","8060 Pine Boulevard",NULL,"Providence","RI","2903",30403,61991
1671,"Harlee Mitchell",2000,3,"Female","5709 Little Creek Lane","17","Detroit","MI","48223",15790,32192
1672,"Chris Hill",1983,11,"Male","2352 Bayview Boulevard","10","Orlando","FL","32804",33078,67444
1673,"Kailyn Parker",1997,10,"Female","6179 Eighth Boulevard","8","Standish","ME","4084",22485,45846
1674,"Perla Chen",1938,6,"Female","7673 Plum Drive",NULL,"Tampa","FL","33617",18881,28594
1675,"Helen Leroux",1990,10,"Female","412 First Boulevard",NULL,"Humble","TX","77346",32943,67166
1676,"Christian Lonsdale",1972,5,"Male","38318 West Drive",NULL,"Dawsonville","GA","30534",20581,41965
1677,"Yareli Wilson",1973,1,"Female","965 Wessex Street",NULL,"La Habra","CA","90631",23740,48406
1678,"Jessie Xi",1984,11,"Female","5223 Lafayette Drive",NULL,"Newtown","PA","18940",50208,102369
1679,"Kaitlyn Martinez",1953,11,"Female","289 Ocean View Avenue",NULL,"Miami","FL","33193",17893,36481
1680,"Westley Lopez",1994,11,"Male","225 Seventh Avenue",NULL,"Osseo","MN","55369",29872,60910
1681,"Kaylee Ward",1970,11,"Female","8893 Littlewood Lane","76","Charleston","SC","29403",17158,34982
1682,"Abril Martin",1940,12,"Female","2487 Martin Luther King Drive","38","Waipahu","HI","96797",21314,32232
1683,"Andrew Turner",1983,1,"Male","9550 Jefferson Street","7","West Bloomfield","MI","48322",32423,66111
1684,"Rose Schmidt",1938,8,"Female","97339 Lake Avenue","3","Irvington","NY","10533",74205,162709
1685,"Bryson Peres",1974,1,"Male","3551 Spruce Boulevard",NULL,"Des Moines","IA","50313",18568,37857
1686,"Amir Leroux",1949,7,"Male","744 Lafayette Street",NULL,"Franklin","TX","77856",17356,23082
1687,"Malcolm Masvidal",1936,6,"Male","873 Summit Street","46","Brooklyn","NY","11215",0,2
1688,"Lincoln Fox",1982,9,"Male","1723 North Lane","9","Stratford","CT","6614",27589,56248
1689,"Rose Adams",2001,3,"Female","356 Plum Boulevard","7","Lone Star","TX","75668",15832,32281
1690,"Angelo Cook",1934,5,"Male","2 11th Avenue",NULL,"Sumter","SC","29153",14224,30451
1691,"Yaretzi Cook",1934,4,"Female","7016 Hillside Lane",NULL,"Canton","NC","28716",16248,28134
1692,"Susan Diaz",1972,12,"Female","14780 Plum Lane","72","Bronx","NY","10463",25537,52065
1693,"Alivia Ryan",1987,7,"Female","2785 Elm Drive",NULL,"Garden Grove","CA","92844",16289,33212
1694,"Axl Powell",1967,9,"Male","858 Martin Luther King Drive","1","North Hollywood","CA","91605",15239,31070
1695,"Jaxson Anderson",2001,11,"Male","69524 Valley Lane",NULL,"Marion","KY","42064",14500,29562
1696,"Jose Thomas",1967,10,"Male","6785 Essex Lane",NULL,"Gaithersburg","MD","20879",30179,61532
1697,"Alivia Cook",2002,1,"Female","91 Essex Lane",NULL,"Alamogordo","NM","88310",15095,30778
1698,"Kingsley Neufelder",1953,10,"Male","35 Essex Drive",NULL,"Westfield","NC","27053",15838,27266
1699,"Ronan Sullivan",1962,5,"Male","241 Hillside Lane",NULL,"Grand Forks","ND","58201",23910,48750
1700,"Cole Murphy",2002,2,"Male","628 Norfolk Avenue",NULL,"Arlington","MA","2476",40694,82972
1701,"Jolie Masvidal",1998,7,"Female","288 North Avenue",NULL,"New Orleans","LA","70118",27603,56280
1702,"Otto Williams",2001,4,"Male","6445 Ninth Lane",NULL,"Lynnwood","WA","98037",24564,50086
1703,"Kyla Thompson",1997,12,"Female","8974 West Lane",NULL,"Oklahoma City","OK","73112",19076,38892
1704,"Anika Garcia",1972,4,"Female","9020 North Street","4","Decatur","IL","62521",22153,45164
1705,"Jamie Rivera",1981,7,"Female","4260 Essex Lane",NULL,"Quakertown","PA","18951",25205,51391
1706,"Blake Sadr",1966,1,"Male","112 Burns Lane",NULL,"Massillon","OH","44646",20783,42379
1707,"Santiago Cruz",1970,8,"Male","344 Birch Street","9","Denison","IA","51442",16673,33995
1708,"Hezekiah Howard",2002,1,"Male","822 Ocean View Lane","27","Baldwin Park","CA","91706",15775,32165
1709,"Adley Rivera",1965,5,"Female","984 Eighth Avenue","8","Old Saybrook","CT","6475",30281,61740
1710,"Analia Collins",1933,11,"Female","235 Fourth Street","8","Hattiesburg","MS","39401",14383,9678
1711,"Macy Anwar",1974,2,"Female","2794 Seventh Drive","2","Millington","TN","38053",19115,38971
1712,"Nico Brown",1934,7,"Male","5993 12th Lane",NULL,"Lubbock","TX","79403",12187,12826
1713,"Keith Labelle",1942,6,"Male","766 Mountain View Drive","1","Mission","TX","78572",14275,22104
1714,"Serenity Foster",1996,10,"Female","533 Fourth Street",NULL,"Fair Oaks","CA","95628",27548,56168
1715,"Arthur White",2002,2,"Male","6638 Summit Lane",NULL,"Asheville","NC","28803",22223,45313
1716,"Jemma Thomas",1966,12,"Female","1540 El Camino Avenue","6","West Palm Beach","FL","33406",18205,37119
1717,"Isla Ramirez",1995,1,"Female","8482 Elm Lane",NULL,"Palmer","TX","75152",21032,42883
1718,"Noa King",1966,11,"Female","6733 Third Boulevard",NULL,"Elyria","OH","44035",18110,36925
1719,"Roy Martinez",1987,7,"Male","2783 Washington Avenue","2","East Northport","NY","11731",33338,67976
1720,"Madeline El-Mafouk",1993,2,"Female","711 Norfolk Drive","7","Wellsville","OH","43968",16314,33266
1721,"Tessa Baker",1994,5,"Female","4386 El Camino Boulevard",NULL,"Jacksonville","FL","32218",19382,39520
1722,"Jamal Brooks",1992,3,"Male","900 Norfolk Avenue","10","Greenwood","IN","46143",25773,52550
1723,"Dallas Fernandez",1968,3,"Female","54870 Lexington Drive","6","Miami","FL","33134",31625,64481
1724,"Aubrie Roman",1964,3,"Female","1442 Mill Avenue","2","Fayetteville","NC","28314",17789,36270
1725,"Jaxon Russell",1989,2,"Male","35 Rose Boulevard",NULL,"San Jose","CA","95131",37677,76820
1726,"Jacoby Long",1954,5,"Male","3216 Ninth Drive",NULL,"Wichita","KS","67212",22638,49817
1727,"Nicole Macron",1952,8,"Female","1429 Summit Drive","5","Parkville","MD","21234",23096,47087
1728,"Melany Bailey",1953,7,"Female","330 Martin Luther King Lane",NULL,"Angier","NC","27501",18340,36052
1729,"Matias Stewart",1990,5,"Male","4673 Washington Avenue",NULL,"Selma","AL","36703",12474,25434
1730,"Colten Nelson",1978,9,"Male","2397 Madison Avenue",NULL,"Lyman","SC","29365",18857,38450
1731,"Noe Gutierrez",1981,3,"Male","909 Eighth Street",NULL,"Milpitas","CA","95035",33758,68827
1732,"Reuben Torres",1956,2,"Male","8146 Third Avenue",NULL,"Katy","TX","77450",0,399
1733,"Paxton Carter",1949,1,"Male","793 Norfolk Avenue",NULL,"Ocala","FL","34476",12992,17775
1734,"Dimitri Schmidt",1955,11,"Male","28 West Lane",NULL,"Aurora","IL","60505",14200,28954
1735,"Sutton Sullivan",1936,3,"Male","308 Second Boulevard",NULL,"Los Altos","CA","94024",76725,82009
1736,"Kaleb Price",1970,2,"Male","9190 Sussex Lane",NULL,"Gresham","OR","97080",22599,46077
1737,"Romeo Wood",1983,3,"Male","296 Pine Boulevard",NULL,"Wethersfield","CT","6109",28557,58225
1738,"Breanna Robinson",2000,1,"Female","6877 Jefferson Drive",NULL,"Mays Landing","NJ","8330",23298,47504
1739,"Maya Bennett",1961,6,"Female","91 Jefferson Drive","514","Bowling Green","KY","42103",26567,54166
1740,"Annabel King",1965,12,"Female","294 Bayview Lane","4","Memphis","TN","38104",28570,58248
1741,"Caleb Masvidal",1989,4,"Male","4328 Forest Boulevard",NULL,"Fort Lauderdale","FL","33316",45143,92046
1742,"Pedro Gonzalez",1966,12,"Male","153 Wessex Drive",NULL,"Sarasota","FL","34243",19983,40745
1743,"Raelyn Carter",1948,7,"Female","9854 Park Lane",NULL,"Burke","VA","22015",35563,87659
1744,"Sergio Stewart",1990,5,"Male","5537 Forest Lane",NULL,"Sacramento","CA","95818",31184,63583
1745,"Jaxxon Wright",1962,1,"Male","735 Forest Avenue",NULL,"Alhambra","CA","91803",20059,40900
1746,"Saanvi Flores",1952,7,"Female","728 Sixth Avenue",NULL,"Oakfield","NY","14125",17665,43070
1747,"Malik Scott",1966,1,"Male","41 Grant Drive",NULL,"Montgomery","AL","36104",11703,23863
1748,"Rodney King",1927,6,"Male","619 North Avenue",NULL,"Danville","NH","3819",26541,56099
1749,"Lyanna Ajami",1988,1,"Female","219 Federal Street",NULL,"Dickinson","TX","77539",24217,49374
1750,"Preston Fu",1999,7,"Male","3404 Main Lane","82","Cranberry Twp","PA","16066",35188,71750
1751,"Aria Rogers",1999,7,"Female","75 Third Avenue",NULL,"West Chester","OH","45069",31920,65082
1752,"Colton Fox",2002,1,"Male","33 Lafayette Lane","178","Balch Springs","TX","75180",14245,29047
1753,"Brody King",1976,6,"Male","125 Plum Drive","1","Hawthorne","CA","90250",19153,39052
1754,"Rivka Taylor",1926,1,"Female","4570 Valley Stream Lane","236","Wauconda","IL","60084",28147,40787
1755,"Belen Stewart",1997,12,"Female","109 El Camino Avenue",NULL,"Houston","TX","77093",11219,22876
1756,"Gabriela Davis",1958,3,"Female","8301 Tenth Drive",NULL,"Medford","OR","97504",18961,30359
1757,"Samira Ross",1972,6,"Female","6613 Hill Drive",NULL,"Williamsburg","KY","40769",12814,26130
1758,"Barrett Schmidt",1960,9,"Male","910 Eighth Drive",NULL,"Houston","TX","77056",95039,193768
1759,"Elian Fernandez",1987,8,"Male","3525 Second Lane",NULL,"Lynwood","CA","90262",13632,27795
1760,"Genesis Jones",1967,2,"Female","919 Oak Boulevard",NULL,"Northport","AL","35476",15540,31688
1761,"Colt Cook",1983,8,"Male","430 Grant Boulevard",NULL,"York","NE","68467",18024,36753
1762,"Alfredo Cruz",1956,8,"Male","9 Mill Drive",NULL,"Cocoa","FL","32926",19018,12796
1763,"Livia Stewart",1987,8,"Female","635 East Drive",NULL,"Blackwell","OK","74631",15077,30737
1764,"Achilles Schmidt",1989,12,"Male","9207 Madison Boulevard",NULL,"Germantown","MD","20876",31555,64340
1765,"Brylee Price",1969,4,"Female","818 12th Lane",NULL,"Vincentown","NJ","8088",28433,57975
1766,"Devin Roberts",1989,7,"Male","774 Park Lane",NULL,"Chilton","WI","53014",19382,39520
1767,"Ashlyn Scott",1960,3,"Female","5238 Park Street","10","Union City","NJ","7087",16770,34190
